cohort,outcome_id,analysis_family,model_id,outcome_coding_status,n,people,events,nonevents,parameters,matrix_rank,model_status,any_withdrawal_n,any_withdrawal_events,any_withdrawal_nonevents,warnings,term,estimate_scale,estimate,standard_error,ci_low,ci_high,p_value,two_domain_any_n,two_domain_any_events,two_domain_any_nonevents,alcohol_loss_n,alcohol_loss_events,alcohol_loss_nonevents,activity_loss_n,activity_loss_events,activity_loss_nonevents,work_loss_n,work_loss_events,work_loss_nonevents,loss_1_n,loss_1_events,loss_1_nonevents,loss_2plus_n,loss_2plus_events,loss_2plus_nonevents,direction_expansion_n,direction_expansion_events,direction_expansion_nonevents,direction_mixed_n,direction_mixed_events,direction_mixed_nonevents,direction_contraction_1_n,direction_contraction_1_events,direction_contraction_1_nonevents,direction_contraction_2_plus_n,direction_contraction_2_plus_events,direction_contraction_2_plus_nonevents
share,incident_diabetes,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,21,21,PASS,,,,,direction_contraction_1,risk_ratio,1.037287730229843,0.381917222808975,0.490693958993234,2.192743186594265,0.923634321811906,,,,,,,,,,,,,,,,,,,3325.0,102.0,3223.0,770.0,25.0,745.0,6326.0,228.0,6098.0,746.0,36.0,710.0
share,incident_diabetes,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,21,21,PASS,,,,,direction_contraction_2_plus,risk_ratio,1.2662865138440873,0.7781642533729645,0.2755226889353718,5.819780364874175,0.7615913343301153,,,,,,,,,,,,,,,,,,,3325.0,102.0,3223.0,770.0,25.0,745.0,6326.0,228.0,6098.0,746.0,36.0,710.0
share,incident_diabetes,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,15,15,PASS,7842.0,289.0,7553.0,,any_withdrawal,risk_ratio,1.3089252163013472,0.0733937566659414,1.1335533258222787,1.5114288695917442,0.0002444805106471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_diabetes,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,15,15,PASS,,,,,two_domain_any,risk_ratio,1.3390053769856065,0.0760577510376572,1.1535644028136112,1.5542568713314069,0.0001239247729906,5782.0,240.0,5542.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_diabetes,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,17,17,PASS,,,,,alcohol_loss,risk_ratio,1.164873457664139,0.1038468057031512,0.9503513335176906,1.427819506863614,0.1416722198897302,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,,,
share,incident_diabetes,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,17,17,PASS,,,,,activity_loss,risk_ratio,1.465041974673411,0.0898132713246443,1.2285727337801278,1.747025575727199,2.1189236662792384e-05,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,,,
share,incident_diabetes,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,29597,20844,909,28688,17,17,PASS,,,,,work_loss,risk_ratio,1.187517641613392,0.1382186534523914,0.905707864910799,1.557012149035406,0.2137097070639561,,,,3254.0,111.0,3143.0,2956.0,151.0,2805.0,2437.0,65.0,2372.0,,,,,,,,,,,,,,,,,,
share,incident_stroke,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,18,18,PASS,8836.0,243.0,8593.0,,any_withdrawal,risk_ratio,1.0904733852769843,0.1410829367532786,0.8270372236684985,1.4378218657714086,0.5392763255646031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_stroke,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,18,18,PASS,,,,,two_domain_any,risk_ratio,1.110172027224668,0.1468830660663907,0.8324596417915684,1.4805305484595712,0.476742056596444,6599.0,204.0,6395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_stroke,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,20,20,PASS,,,,,alcohol_loss,risk_ratio,1.1543232023876275,0.156459928273504,0.8494708742846478,1.568578859978588,0.3590071945751122,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,,,
share,incident_stroke,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,20,20,PASS,,,,,activity_loss,risk_ratio,1.240015139607875,0.2462180265966747,0.7653248646916275,2.0091305240373933,0.3822752371409821,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,,,
share,incident_stroke,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,20,20,PASS,,,,,work_loss,risk_ratio,0.9998347999308131,0.1892426356829588,0.6899929050401155,1.4488114585679248,0.9993034262274731,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,,,
share,incident_stroke,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,19,19,PASS,,,,,loss_1,risk_ratio,1.1006161307104334,0.1462982183464655,0.8262407383502539,1.4661052293290542,0.5122705757029979,,,,,,,,,,,,,7973.0,216.0,7757.0,863.0,27.0,836.0,,,,,,,,,,,,
share,incident_stroke,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,19,19,PASS,,,,,loss_2plus,risk_ratio,1.1575370237746527,0.3046201879018789,0.6371500430213094,2.1029457285373963,0.6310481268580486,,,,,,,,,,,,,7973.0,216.0,7757.0,863.0,27.0,836.0,,,,,,,,,,,,
share,incident_stroke,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,21,21,PASS,,,,,direction_expansion,risk_ratio,1.594582071335894,0.4396930428468,0.6735649504613204,3.774976682626369,0.2885892846628026,,,,,,,,,,,,,,,,,,,3726.0,72.0,3654.0,880.0,23.0,857.0,7124.0,193.0,6931.0,832.0,27.0,805.0
share,incident_stroke,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,21,21,PASS,,,,,direction_mixed,risk_ratio,1.1599940074028916,0.2172823919205103,0.757712825301554,1.7758523444223138,0.494574953943292,,,,,,,,,,,,,,,,,,,3726.0,72.0,3654.0,880.0,23.0,857.0,7124.0,193.0,6931.0,832.0,27.0,805.0
share,incident_stroke,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,21,21,PASS,,,,,direction_contraction_1,risk_ratio,0.707286840328662,0.4213646866060867,0.309691514733615,1.615332195757454,0.4111346981830485,,,,,,,,,,,,,,,,,,,3726.0,72.0,3654.0,880.0,23.0,857.0,7124.0,193.0,6931.0,832.0,27.0,805.0
share,incident_stroke,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,21,21,PASS,,,,,direction_contraction_2_plus,risk_ratio,0.4917289797551137,0.8550248039866089,0.0920295654360292,2.627388148421512,0.4064349871045168,,,,,,,,,,,,,,,,,,,3726.0,72.0,3654.0,880.0,23.0,857.0,7124.0,193.0,6931.0,832.0,27.0,805.0
share,incident_stroke,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,15,15,PASS,8836.0,243.0,8593.0,,any_withdrawal,risk_ratio,1.3091838206645556,0.0807473171136294,1.117553668653211,1.5336733477465807,0.000848764133166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_stroke,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,15,15,PASS,,,,,two_domain_any,risk_ratio,1.297073505747316,0.083515472632681,1.101225068660813,1.527752797489054,0.0018424470797961,6599.0,204.0,6395.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_stroke,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,17,17,PASS,,,,,alcohol_loss,risk_ratio,1.2898941856084418,0.1091290675076054,1.0415095450255167,1.5975148936591856,0.019666392929668,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,,,
share,incident_stroke,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,17,17,PASS,,,,,activity_loss,risk_ratio,1.299373419481156,0.0999894926193798,1.068126691918545,1.5806844787499297,0.0088162918026773,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,,,
share,incident_stroke,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,32850,23186,731,32119,17,17,PASS,,,,,work_loss,risk_ratio,1.2018304077915234,0.1627791825052455,0.8735450289814226,1.653488121587212,0.2587215541829342,,,,3629.0,101.0,3528.0,3437.0,124.0,3313.0,2667.0,47.0,2620.0,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,18,18,PASS,7382.0,433.0,6949.0,,any_withdrawal,risk_ratio,0.93893112590205,0.101036322121677,0.7702495672778038,1.1445532677199544,0.5328454484855019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,18,18,PASS,,,,,two_domain_any,risk_ratio,0.88551340367449,0.1058031749559733,0.7196731722963061,1.0895695688991642,0.2504786783084038,5385.0,354.0,5031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,20,20,PASS,,,,,alcohol_loss,risk_ratio,0.9661853785300318,0.1123015052061364,0.7752990403366318,1.2040698325640808,0.7593653321285121,,,,3039.0,168.0,2871.0,2717.0,225.0,2492.0,2368.0,89.0,2279.0,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,20,20,PASS,,,,,activity_loss,risk_ratio,0.9289147777154796,0.1697109736781461,0.666066558283825,1.2954901481339745,0.6639302638948075,,,,3039.0,168.0,2871.0,2717.0,225.0,2492.0,2368.0,89.0,2279.0,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,20,20,PASS,,,,,work_loss,risk_ratio,0.9286860086835812,0.1343930468586739,0.7136303859500921,1.2085495793125556,0.5819702853748476,,,,3039.0,168.0,2871.0,2717.0,225.0,2492.0,2368.0,89.0,2279.0,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,19,19,PASS,,,,,loss_1,risk_ratio,0.9409379566867898,0.104259370199782,0.7670351232829232,1.1542681833714958,0.5592809545951544,,,,,,,,,,,,,6669.0,385.0,6284.0,713.0,48.0,665.0,,,,,,,,,,,,
share,incident_heart_disease,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,19,19,PASS,,,,,loss_2plus,risk_ratio,0.9539898476492152,0.2178116465466735,0.6225039955482567,1.4619932336598502,0.8287911601749576,,,,,,,,,,,,,6669.0,385.0,6284.0,713.0,48.0,665.0,,,,,,,,,,,,
share,incident_heart_disease,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,21,21,PASS,,,,,direction_expansion,risk_ratio,0.6111796428283844,0.3153743154758764,0.3293986207002268,1.134007650104208,0.1184750976851041,,,,,,,,,,,,,,,,,,,3234.0,158.0,3076.0,745.0,32.0,713.0,5956.0,354.0,5602.0,681.0,47.0,634.0
share,incident_heart_disease,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,21,21,PASS,,,,,direction_mixed,risk_ratio,0.7742814962582085,0.1801651381482487,0.5439287781063932,1.1021881164937826,0.1556314602150665,,,,,,,,,,,,,,,,,,,3234.0,158.0,3076.0,745.0,32.0,713.0,5956.0,354.0,5602.0,681.0,47.0,634.0
share,incident_heart_disease,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,21,21,PASS,,,,,direction_contraction_1,risk_ratio,1.5730350058709894,0.2981052499545033,0.8769821191472283,2.8215388611362697,0.1286063581043644,,,,,,,,,,,,,,,,,,,3234.0,158.0,3076.0,745.0,32.0,713.0,5956.0,354.0,5602.0,681.0,47.0,634.0
share,incident_heart_disease,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,21,21,PASS,,,,,direction_contraction_2_plus,risk_ratio,2.6495128015206424,0.6044064966735596,0.8103903847895783,8.66239064181952,0.1069358390274916,,,,,,,,,,,,,,,,,,,3234.0,158.0,3076.0,745.0,32.0,713.0,5956.0,354.0,5602.0,681.0,47.0,634.0
share,incident_heart_disease,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,15,15,PASS,7382.0,433.0,6949.0,,any_withdrawal,risk_ratio,1.1712905196584031,0.0577627458834056,1.0459161999035826,1.3116935004621997,0.0061971257605009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,15,15,PASS,,,,,two_domain_any,risk_ratio,1.167403040116312,0.0604291983539198,1.0370110714086784,1.3141902682114437,0.0104259645856268,5385.0,354.0,5031.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,17,17,PASS,,,,,alcohol_loss,risk_ratio,1.0388912338866996,0.0817877388210965,0.8850182618862868,1.219517203573031,0.6408572711781269,,,,3039.0,168.0,2871.0,2717.0,225.0,2492.0,2368.0,89.0,2279.0,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,17,17,PASS,,,,,activity_loss,risk_ratio,1.3317942891593504,0.0713784190677459,1.1579231262047631,1.5317735594856827,5.9648205356868536e-05,,,,3039.0,168.0,2871.0,2717.0,225.0,2492.0,2368.0,89.0,2279.0,,,,,,,,,,,,,,,,,,
share,incident_heart_disease,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,27970,19791,1436,26534,17,17,PASS,,,,,work_loss,risk_ratio,1.0057306905576928,0.1145350200653189,0.8035063574165,1.2588503035394685,0.9602087906194008,,,,3039.0,168.0,2871.0,2717.0,225.0,2492.0,2368.0,89.0,2279.0,,,,,,,,,,,,,,,,,,
share,incident_hypertension,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,18,18,PASS,4074.0,507.0,3567.0,,any_withdrawal,risk_ratio,0.9617315769166322,0.0829793832434322,0.8173756515777607,1.131582062975801,0.6381864159890733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_hypertension,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,18,18,PASS,,,,,two_domain_any,risk_ratio,1.0435084312843643,0.0876520458335934,0.8787926293433634,1.2390976093816262,0.6270510255065447,2817.0,395.0,2422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_hypertension,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,20,20,PASS,,,,,alcohol_loss,risk_ratio,0.957761169272862,0.0974803482286754,0.7911918455136302,1.159398270556515,0.657965797920151,,,,1682.0,206.0,1476.0,1335.0,216.0,1119.0,1455.0,137.0,1318.0,,,,,,,,,,,,,,,,,,
share,incident_hypertension,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,20,20,PASS,,,,,activity_loss,risk_ratio,1.0474997915930646,0.164797096203832,0.7583652119149894,1.4468699198592891,0.7782534437675755,,,,1682.0,206.0,1476.0,1335.0,216.0,1119.0,1455.0,137.0,1318.0,,,,,,,,,,,,,,,,,,
share,incident_hypertension,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,20,20,PASS,,,,,work_loss,risk_ratio,0.9158470225409094,0.1055126695233209,0.744749792211501,1.12625176598753,0.404770540070633,,,,1682.0,206.0,1476.0,1335.0,216.0,1119.0,1455.0,137.0,1318.0,,,,,,,,,,,,,,,,,,
share,incident_hypertension,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,19,19,PASS,,,,,loss_1,risk_ratio,0.95343338708206,0.0857473802747137,0.8059387797819596,1.127920936933574,0.5781297424642369,,,,,,,,,,,,,3692.0,457.0,3235.0,382.0,50.0,332.0,,,,,,,,,,,,
share,incident_hypertension,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,19,19,PASS,,,,,loss_2plus,risk_ratio,0.88811687952553,0.1943532096274625,0.6067871461668737,1.2998818394238838,0.5415330657310897,,,,,,,,,,,,,3692.0,457.0,3235.0,382.0,50.0,332.0,,,,,,,,,,,,
share,incident_hypertension,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,21,21,PASS,,,,,direction_expansion,risk_ratio,0.9220711823841132,0.2779824781017029,0.5347432790489522,1.5899503531776134,0.7703912253295222,,,,,,,,,,,,,,,,,,,1822.0,208.0,1614.0,420.0,54.0,366.0,3292.0,405.0,2887.0,362.0,48.0,314.0
share,incident_hypertension,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,21,21,PASS,,,,,direction_mixed,risk_ratio,0.9815785958329316,0.1340842203849929,0.7547313400453595,1.2766086270373285,0.8897125028831288,,,,,,,,,,,,,,,,,,,1822.0,208.0,1614.0,420.0,54.0,366.0,3292.0,405.0,2887.0,362.0,48.0,314.0
share,incident_hypertension,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,21,21,PASS,,,,,direction_contraction_1,risk_ratio,1.01385460939817,0.2670458292177862,0.6007113781404447,1.711139835872387,0.9589072548829092,,,,,,,,,,,,,,,,,,,1822.0,208.0,1614.0,420.0,54.0,366.0,3292.0,405.0,2887.0,362.0,48.0,314.0
share,incident_hypertension,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,21,21,PASS,,,,,direction_contraction_2_plus,risk_ratio,1.0284957629057303,0.5493472700110243,0.3504267597073942,3.0186151742472656,0.9592086083552476,,,,,,,,,,,,,,,,,,,1822.0,208.0,1614.0,420.0,54.0,366.0,3292.0,405.0,2887.0,362.0,48.0,314.0
share,incident_hypertension,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,15,15,PASS,4074.0,507.0,3567.0,,any_withdrawal,risk_ratio,1.081208533779255,0.0507507884227199,0.9788368605252088,1.194286750592776,0.1239295845156511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_hypertension,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,15,15,PASS,,,,,two_domain_any,risk_ratio,1.130024093231813,0.0539606357757768,1.0166145631097063,1.2560851453655406,0.0234920876414817,2817.0,395.0,2422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,17,17,PASS,,,,,alcohol_loss,risk_ratio,1.020370131488273,0.0713180289339198,0.8872616716536412,1.1734477420769611,0.7773656600975746,,,,1682.0,206.0,1476.0,1335.0,216.0,1119.0,1455.0,137.0,1318.0,,,,,,,,,,,,,,,,,,
share,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,17,17,PASS,,,,,activity_loss,risk_ratio,1.1909086469850731,0.0684109438436607,1.0414704393658556,1.3617894006933011,0.0106515460066943,,,,1682.0,206.0,1476.0,1335.0,216.0,1119.0,1455.0,137.0,1318.0,,,,,,,,,,,,,,,,,,
share,incident_hypertension,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,15906,11529,1863,14043,17,17,PASS,,,,,work_loss,risk_ratio,0.9671296443651608,0.0891709919705012,0.8120489506277203,1.1518268058678698,0.7077972359885849,,,,1682.0,206.0,1476.0,1335.0,216.0,1119.0,1455.0,137.0,1318.0,,,,,,,,,,,,,,,,,,
share,incident_cancer,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,18,18,PASS,8614.0,252.0,8362.0,,any_withdrawal,risk_ratio,0.9016822382887985,0.1325994074691076,0.6953199569043645,1.1692902681309392,0.4350998704482164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_cancer,specificity,two_domain_any_current_adjusted,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,18,18,PASS,,,,,two_domain_any,risk_ratio,1.0136588380597031,0.1392283392096985,0.7715790624636248,1.3316901533016752,0.9223770513553676,6521.0,209.0,6312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,20,20,PASS,,,,,alcohol_loss,risk_ratio,1.0148130417366965,0.1488306410113112,0.7580557888487699,1.358535248761668,0.9212974266680584,,,,3546.0,104.0,3442.0,3459.0,124.0,3335.0,2499.0,57.0,2442.0,,,,,,,,,,,,,,,,,,
share,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,20,20,PASS,,,,,activity_loss,risk_ratio,0.9016878028445168,0.2215632148610821,0.5840650841865007,1.392038174873942,0.6404452613774455,,,,3546.0,104.0,3442.0,3459.0,124.0,3335.0,2499.0,57.0,2442.0,,,,,,,,,,,,,,,,,,
share,incident_cancer,specificity,domain_specific_current_adjusted,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,20,20,PASS,,,,,work_loss,risk_ratio,0.8960416959951897,0.1693226470725531,0.642984525320158,1.2486936922193526,0.5168044564274004,,,,3546.0,104.0,3442.0,3459.0,124.0,3335.0,2499.0,57.0,2442.0,,,,,,,,,,,,,,,,,,
share,incident_cancer,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,19,19,PASS,,,,,loss_1,risk_ratio,0.9179102450890484,0.1366555536695403,0.7022290621260644,1.1998353008753433,0.5307905146183614,,,,,,,,,,,,,7757.0,220.0,7537.0,857.0,32.0,825.0,,,,,,,,,,,,
share,incident_cancer,specificity,withdrawal_gradient,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,19,19,PASS,,,,,loss_2plus,risk_ratio,1.0270106864579789,0.2838719030339037,0.5887660518303599,1.7914602019254873,0.9251976473474568,,,,,,,,,,,,,7757.0,220.0,7537.0,857.0,32.0,825.0,,,,,,,,,,,,
share,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,21,21,PASS,,,,,direction_expansion,risk_ratio,0.7782731209262803,0.4127981050802988,0.3465434123343719,1.7478590825783684,0.5436751904264452,,,,,,,,,,,,,,,,,,,3555.0,87.0,3468.0,844.0,28.0,816.0,6940.0,193.0,6747.0,830.0,31.0,799.0
share,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,21,21,PASS,,,,,direction_mixed,risk_ratio,1.1075350603112766,0.1929196573462969,0.7588290931126608,1.616482447697335,0.5965092573091066,,,,,,,,,,,,,,,,,,,3555.0,87.0,3468.0,844.0,28.0,816.0,6940.0,193.0,6747.0,830.0,31.0,799.0
share,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,21,21,PASS,,,,,direction_contraction_1,risk_ratio,1.0464232435073575,0.3956311535018521,0.4818873539611945,2.272318614612653,0.9086848753725376,,,,,,,,,,,,,,,,,,,3555.0,87.0,3468.0,844.0,28.0,816.0,6940.0,193.0,6747.0,830.0,31.0,799.0
share,incident_cancer,specificity,direction_symmetry,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,21,21,PASS,,,,,direction_contraction_2_plus,risk_ratio,1.4267727206728087,0.806796186815964,0.2935003597647087,6.935870191396149,0.6595558641378972,,,,,,,,,,,,,,,,,,,3555.0,87.0,3468.0,844.0,28.0,816.0,6940.0,193.0,6747.0,830.0,31.0,799.0
share,incident_cancer,current_state_decomposition,three_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,15,15,PASS,8614.0,252.0,8362.0,,any_withdrawal,risk_ratio,1.1290126987521356,0.0771613811251479,0.9705522931737878,1.3133446625274596,0.1158128341434408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_cancer,current_state_decomposition,two_domain_any_without_current_states,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,15,15,PASS,,,,,two_domain_any,risk_ratio,1.2317338494144965,0.0801783372972859,1.052613539758008,1.4413345624855298,0.0093362315758335,6521.0,209.0,6312.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
share,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,17,17,PASS,,,,,alcohol_loss,risk_ratio,1.0686612615763418,0.1059169166570281,0.8683272369419273,1.3152148676298134,0.5306790335438307,,,,3546.0,104.0,3442.0,3459.0,124.0,3335.0,2499.0,57.0,2442.0,,,,,,,,,,,,,,,,,,
share,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,17,17,PASS,,,,,activity_loss,risk_ratio,1.3559476725346864,0.0971299110581947,1.1208972399629769,1.6402878204187226,0.0017186419607609,,,,3546.0,104.0,3442.0,3459.0,124.0,3335.0,2499.0,57.0,2442.0,,,,,,,,,,,,,,,,,,
share,incident_cancer,current_state_decomposition,domain_specific_without_current_states,PASS_BASELINE_FREE_RISK_SET,31494,22375,856,30638,17,17,PASS,,,,,work_loss,risk_ratio,0.8796060964111878,0.1441146534938597,0.6631589195032038,1.166699055217925,0.3733949202172979,,,,3546.0,104.0,3442.0,3459.0,124.0,3335.0,2499.0,57.0,2442.0,,,,,,,,,,,,,,,,,,
share,incident_arthritis,specificity,any_withdrawal,PASS_BASELINE_FREE_RISK_SET,20460,15296,2636,17824,18,18,PASS,5278.0,723.0,4555.0,,any_withdrawal,risk_ratio,1.1296971929022706,0.0679150314210959,0.9889006675498802,1.290539878806278,0.0725548856707751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
